location,property_type,room_type,accommodates,bedrooms,has_wifi,has_ac,optimal_price_median,optimal_price_75
New York,Entire townhouse,Entire place,7,3.0,1,1,367.84981873821766,584.8757565901136
New York,Entire townhouse,Entire place,7,4.0,1,1,2748.6293523535405,3385.841753436596
New York,Entire townhouse,Entire place,8,1.0,1,1,75.83148618645258,75.83148618645258
New York,Entire townhouse,Entire place,8,3.0,1,0,171.08332477700685,171.08332477700685
New York,Entire townhouse,Entire place,8,3.0,1,1,275.94073196314025,383.5818810292066
New York,Entire townhouse,Entire place,8,4.0,1,1,481.73988655038727,589.897876181293
New York,Entire townhouse,Entire place,8,5.0,1,1,407.52788887650615,407.52788887650615
New York,Entire townhouse,Entire place,9,2.0,1,1,221.15597369283003,221.15597369283003
New York,Entire townhouse,Entire place,9,3.0,1,1,108.06295010482694,108.06295010482694
New York,Entire townhouse,Entire place,9,4.0,1,1,534.4680161288277,534.4680161288277
New York,Entire townhouse,Entire place,9,5.0,1,1,331.8068032463155,331.8068032463155
New York,Entire townhouse,Entire place,10,2.0,1,1,270.4640357202128,270.4640357202128
New York,Entire townhouse,Entire place,10,3.0,1,1,334.6846268583884,465.33444731244896
New York,Entire townhouse,Entire place,10,4.0,1,1,749.8722063200603,1104.3341999158515
New York,Entire townhouse,Entire place,10,5.0,1,1,396.6416724222578,723.9553958840957
New York,Entire townhouse,Entire place,10,6.0,1,1,2581.5160741845266,2581.5160741845266
New York,Entire townhouse,Entire place,11,4.0,1,1,340.8604321835946,340.8604321835946
New York,Entire townhouse,Entire place,12,2.0,1,1,201.12190307251103,201.12190307251103
New York,Entire townhouse,Entire place,12,3.0,1,1,286.49813739719514,334.6155933710197
New York,Entire townhouse,Entire place,12,4.0,1,1,383.99059050985113,425.030420615383
New York,Entire townhouse,Entire place,12,5.0,1,1,435.42697795372743,435.42697795372743
New York,Entire townhouse,Entire place,13,3.0,1,1,84.32489539532394,84.32489539532394
New York,Entire townhouse,Entire place,13,4.0,1,1,519.4975260230249,519.4975260230249
New York,Entire townhouse,Entire place,13,5.0,1,1,506.84297958119095,561.7417820029657
New York,Entire townhouse,Entire place,13,6.0,1,1,1612.2987672321026,1612.2987672321026
New York,Entire townhouse,Entire place,14,5.0,1,1,1006.1286746413164,1006.1286746413164
New York,Entire townhouse,Entire place,16,1.0,1,1,774.4610712244693,774.4610712244693
New York,Entire townhouse,Entire place,16,3.0,1,1,851.1639163241099,851.1639163241099
New York,Entire townhouse,Entire place,16,4.0,1,1,811.851856689437,2381.286922283572
New York,Entire townhouse,Entire place,16,5.0,1,1,345.53914290699606,370.37921161613644
New York,Entire townhouse,Entire place,16,6.0,1,1,1257.4128629834759,1257.4128629834759
New York,Entire townhouse,Entire place,16,7.0,1,1,892.974076373275,1168.9206650303113
New York,Entire villa,Entire place,2,1.0,1,1,67.99112238046065,67.99112238046065
New York,Entire villa,Entire place,4,1.0,1,1,86.28822464985048,86.28822464985048
New York,Entire villa,Entire place,10,2.0,1,1,368.36764642157306,368.36764642157306
New York,Entire villa,Entire place,16,5.0,1,1,2286.103117774209,2286.103117774209
New York,Houseboat,Entire place,2,1.0,1,1,239.74677713577074,239.74677713577074
New York,Houseboat,Entire place,12,4.0,1,1,1465.8237683496761,1465.8237683496761
New York,Private room,Private room,1,1.0,1,1,39.074847133890444,39.074847133890444
New York,Private room,Private room,2,1.0,0,1,101.13105948922254,101.13105948922254
New York,Private room,Private room,3,1.0,1,0,97.91722077934173,97.91722077934173
New York,Private room in apartment,Private room,1,1.0,0,0,64.0226282512754,75.81758790509824
New York,Private room in apartment,Private room,1,1.0,0,1,32.34383964499875,32.75164403475091
New York,Private room in apartment,Private room,1,1.0,1,0,44.796103279999734,59.08965853999106
New York,Private room in apartment,Private room,1,1.0,1,1,48.483463864200374,60.65111249396764
New York,Private room in apartment,Private room,1,2.0,1,0,59.12975586465681,84.52683153822672
New York,Private room in apartment,Private room,1,2.0,1,1,65.53384688374634,89.95335549277938
New York,Private room in apartment,Private room,1,3.0,1,1,35.290571407911784,37.67742097636115
New York,Private room in apartment,Private room,1,4.0,1,1,41.397586911695896,51.2692955303789
New York,Private room in apartment,Private room,2,1.0,0,0,48.46221267487148,56.214261776029616
New York,Private room in apartment,Private room,2,1.0,0,1,53.778382251138204,85.49839832499924
New York,Private room in apartment,Private room,2,1.0,1,0,50.08072156535626,71.88104808223216
New York,Private room in apartment,Private room,2,1.0,1,1,55.02038629954314,73.79122061566046
New York,Private room in apartment,Private room,2,2.0,0,1,62.23584922701008,62.23584922701008
New York,Private room in apartment,Private room,2,2.0,1,0,70.20198153764542,71.03064131577881
New York,Private room in apartment,Private room,2,2.0,1,1,59.624642529732945,83.39086930023522
New York,Private room in apartment,Private room,2,3.0,1,0,76.21869711951099,76.21869711951099
New York,Private room in apartment,Private room,2,3.0,1,1,69.94898733154945,132.46897800556246
New York,Private room in apartment,Private room,2,4.0,1,1,116.57509285372642,136.5167583470712
New York,Private room in apartment,Private room,3,1.0,0,1,36.97748582357329,45.83614947287617
New York,Private room in apartment,Private room,3,1.0,1,0,58.50239610048446,71.18350793905398
New York,Private room in apartment,Private room,3,1.0,1,1,59.50847396074257,77.79483497939287
New York,Private room in apartment,Private room,3,2.0,1,1,108.42696256169151,128.8780789285531
New York,Private room in apartment,Private room,3,3.0,1,0,34.438467635243036,34.438467635243036
New York,Private room in apartment,Private room,4,1.0,0,0,55.06882187404788,55.06882187404788
New York,Private room in apartment,Private room,4,1.0,0,1,34.44573320005464,36.13502153980784
New York,Private room in apartment,Private room,4,1.0,1,0,90.434922294472,106.81830174774235
New York,Private room in apartment,Private room,4,1.0,1,1,63.42215471349579,94.0995999263276
New York,Private room in apartment,Private room,4,2.0,1,0,111.71391142951607,119.9911598242835
New York,Private room in apartment,Private room,4,2.0,1,1,116.08949532317324,187.2163313970362
New York,Private room in apartment,Private room,4,3.0,1,1,271.2387483610143,271.2387483610143
New York,Private room in apartment,Private room,5,1.0,0,1,63.23470766166649,65.84861018407406
New York,Private room in apartment,Private room,5,1.0,1,0,33.359161117802316,33.359161117802316
New York,Private room in apartment,Private room,5,1.0,1,1,100.7152069850284,155.37161252331038
New York,Private room in apartment,Private room,5,2.0,1,1,126.68335687190195,223.03170970541834
New York,Private room in apartment,Private room,5,3.0,1,1,254.39637525734193,302.57051379080184
New York,Private room in apartment,Private room,6,1.0,0,0,63.03112988157899,63.03112988157899
New York,Private room in apartment,Private room,6,1.0,0,1,64.24748741145491,64.29395270407716
New York,Private room in apartment,Private room,6,1.0,1,0,30.85324347893399,30.85324347893399
New York,Private room in apartment,Private room,6,1.0,1,1,80.39578241881551,113.88199502856034
New York,Private room in apartment,Private room,6,2.0,1,1,168.7776543749632,181.03092071766778
New York,Private room in apartment,Private room,6,3.0,1,1,258.1096192085901,341.38470500266686
New York,Private room in apartment,Private room,6,4.0,1,1,686.5280612662408,686.5280612662408
New York,Private room in apartment,Private room,7,1.0,0,1,38.956853310176676,38.956853310176676
New York,Private room in apartment,Private room,7,1.0,1,1,70.4261830121215,73.75098157240973
New York,Private room in apartment,Private room,7,2.0,1,1,137.78708907713525,158.2613225713735
New York,Private room in apartment,Private room,7,3.0,1,1,186.17741159926345,190.9131798954233
New York,Private room in apartment,Private room,8,1.0,0,1,152.55120801736075,152.55120801736075
New York,Private room in apartment,Private room,8,1.0,1,1,106.58664619963471,106.58664619963471
New York,Private room in apartment,Private room,8,2.0,1,1,101.65350512414794,101.65350512414794
New York,Private room in apartment,Private room,8,3.0,1,1,235.97991463591813,529.9808535572162
New York,Private room in apartment,Private room,9,2.0,1,1,146.892075574967,172.93245669221503
New York,Private room in apartment,Private room,10,1.0,1,1,722.6212606812276,722.6212606812276
New York,Private room in apartment,Private room,10,2.0,1,1,174.01428095422014,188.89820916096738
New York,Private room in apartment,Private room,12,4.0,1,1,53.48294753197568,53.48294753197568
New York,Private room in barn,Private room,4,1.0,1,1,87.95500287483199,87.95500287483199
New York,Private room in bed and breakfast,Private room,1,1.0,1,0,61.47632954024041,61.47632954024041
New York,Private room in bed and breakfast,Private room,1,1.0,1,1,40.08952975356305,40.08952975356305
New York,Private room in bed and breakfast,Private room,2,1.0,0,0,111.17322541196548,111.17322541196548
New York,Private room in bed and breakfast,Private room,2,1.0,1,1,39.842629778312755,73.61646547808452
New York,Private room in bed and breakfast,Private room,3,1.0,1,1,117.27741598228462,142.53819743041169
New York,Private room in bed and breakfast,Private room,4,1.0,1,1,171.25306775426364,171.25306775426364
New York,Private room in bungalow,Private room,1,1.0,1,1,58.695317581216315,63.051555313813566
New York,Private room in bungalow,Private room,2,1.0,1,1,38.7992537611745,38.7992537611745
New York,Private room in camper/rv,Private room,8,2.0,1,1,126.14612291242221,126.14612291242221
New York,Private room in condominium,Private room,1,1.0,0,1,67.4015817378695,67.4015817378695
New York,Private room in condominium,Private room,1,1.0,1,0,55.89174689118846,79.67667406188124
New York,Private room in condominium,Private room,1,1.0,1,1,45.66151930816448,60.91651653624591
New York,Private room in condominium,Private room,1,2.0,1,1,110.56085543366896,127.55071037443457
New York,Private room in condominium,Private room,1,3.0,1,1,85.45858001703546,85.45858001703546
New York,Private room in condominium,Private room,2,1.0,0,1,50.00507421825371,50.00507421825371
New York,Private room in condominium,Private room,2,1.0,1,0,52.49245300736777,55.25101157422219
New York,Private room in condominium,Private room,2,1.0,1,1,60.26666489824142,81.10352566969233
New York,Private room in condominium,Private room,3,1.0,1,1,48.85713419625682,75.75402844804623
New York,Private room in condominium,Private room,3,2.0,1,1,44.837869544363926,44.837869544363926
New York,Private room in condominium,Private room,4,1.0,1,1,41.88522056123906,55.195126087784075
New York,Private room in condominium,Private room,5,1.0,1,1,172.90910155961808,179.29422856867848
New York,Private room in condominium,Private room,7,1.0,1,1,250.36388992938618,326.08600663626976
New York,Private room in condominium,Private room,8,1.0,1,1,42.32119970799316,42.32119970799316
New York,Private room in condominium,Private room,10,4.0,1,1,39.83706352592092,43.32610124818288
New York,Private room in earth house,Private room,1,1.0,1,1,58.23425763807878,58.23425763807878
New York,Private room in guest suite,Private room,1,1.0,1,1,40.62012945519624,43.44280806025887
New York,Private room in guest suite,Private room,2,1.0,1,0,53.83667155960146,53.83667155960146
New York,Private room in guest suite,Private room,2,1.0,1,1,64.83775642193591,76.18648613066395
New York,Private room in guest suite,Private room,2,2.0,1,1,122.6070282062841,151.3945735292678
New York,Private room in guest suite,Private room,3,1.0,0,0,264.6040470182126,264.6040470182126
New York,Private room in guest suite,Private room,3,1.0,1,1,68.81200122303441,74.17799449888554
New York,Private room in guest suite,Private room,4,1.0,1,0,39.085916111069004,39.085916111069004
New York,Private room in guest suite,Private room,4,1.0,1,1,43.08412440037769,43.08412440037769
New York,Private room in guest suite,Private room,4,2.0,1,1,133.6057139451651,158.19113607354905
New York,Private room in guesthouse,Private room,1,1.0,1,1,59.462006753422244,59.462006753422244
New York,Private room in guesthouse,Private room,2,1.0,1,0,128.75845191972027,128.75845191972027
New York,Private room in guesthouse,Private room,2,1.0,1,1,77.10519247110909,89.03115292539447
New York,Private room in guesthouse,Private room,2,2.0,1,1,90.79256217672346,121.88834375890143
New York,Private room in guesthouse,Private room,5,2.0,1,1,104.3140383986881,104.3140383986881
New York,Private room in guesthouse,Private room,8,4.0,1,1,185.33780339007356,185.33780339007356
New York,Private room in hostel,Private room,1,1.0,1,1,52.91646483494119,52.91646483494119
New York,Private room in hostel,Private room,2,1.0,1,1,55.05941429283964,62.69160340410628
New York,Private room in hostel,Private room,3,1.0,1,1,85.6030904754919,85.6030904754919
New York,Private room in house,Private room,1,1.0,0,1,54.14447925586317,54.14447925586317
New York,Private room in house,Private room,1,1.0,1,0,39.14734492367526,48.15011947148358
New York,Private room in house,Private room,1,1.0,1,1,44.739961807137064,50.121740906288665
New York,Private room in house,Private room,1,2.0,1,0,72.00331677618712,75.12450677300001
New York,Private room in house,Private room,2,1.0,0,0,68.8677195951389,78.41898490643739
New York,Private room in house,Private room,2,1.0,1,0,44.78483882270889,57.96782130240242
New York,Private room in house,Private room,2,1.0,1,1,50.09594030454552,65.15271339759497
New York,Private room in house,Private room,2,2.0,1,1,63.33410651308475,86.7523465031219
New York,Private room in house,Private room,2,3.0,1,1,457.9918524219662,457.9918524219662
New York,Private room in house,Private room,2,7.0,1,1,45.966133820218495,45.966133820218495
New York,Private room in house,Private room,3,1.0,1,0,64.24262551674333,68.50214268405752
New York,Private room in house,Private room,3,1.0,1,1,55.560109296509204,71.62378265845834
New York,Private room in house,Private room,3,2.0,1,1,74.33064215280706,76.60115885809422
New York,Private room in house,Private room,3,3.0,1,1,79.31061107978293,79.31061107978293
New York,Private room in house,Private room,4,1.0,1,0,49.681856186656105,51.161633670397975
New York,Private room in house,Private room,4,1.0,1,1,75.2726242606969,81.48647174923795
New York,Private room in house,Private room,4,2.0,1,0,116.32180560558659,162.7807194893446
New York,Private room in house,Private room,4,2.0,1,1,95.33417601878791,111.42539009590544
New York,Private room in house,Private room,5,1.0,1,1,82.32547778086993,129.66081656234232
New York,Private room in house,Private room,5,2.0,1,1,124.10946835279934,158.42369679692004
New York,Private room in house,Private room,6,2.0,1,0,62.009571890753186,62.009571890753186
New York,Private room in house,Private room,6,2.0,1,1,96.0604093995178,96.0604093995178
New York,Private room in house,Private room,6,3.0,1,1,87.00256085519226,87.00256085519226
New York,Private room in house,Private room,6,4.0,1,1,115.43599668937543,115.43599668937543
New York,Private room in house,Private room,7,1.0,1,1,191.7496679086252,250.03550771126845
New York,Private room in house,Private room,7,2.0,1,1,109.7265007898401,109.7265007898401
New York,Private room in house,Private room,8,3.0,1,1,298.17185745542423,352.71973443974485
New York,Private room in house,Private room,8,4.0,1,1,451.15423144974187,451.15423144974187
New York,Private room in house,Private room,8,5.0,1,0,44.71825584330215,44.71825584330215
New York,Private room in house,Private room,9,3.0,1,1,553.2909027848394,553.2909027848394
New York,Private room in house,Private room,12,2.0,1,1,517.5931459744564,517.5931459744564
New York,Private room in house,Private room,12,3.0,1,1,406.4916551520173,434.52247403420347
New York,Private room in house,Private room,16,5.0,1,1,371.3472432778069,371.3472432778069
New York,Private room in house,Private room,16,8.0,1,1,625.2673160915393,625.2673160915393
New York,Private room in loft,Private room,1,1.0,0,0,37.536156419354555,37.536156419354555
New York,Private room in loft,Private room,1,1.0,1,0,52.87609999198277,61.74755588009003
New York,Private room in loft,Private room,1,1.0,1,1,54.7584548779366,68.30770965626891
New York,Private room in loft,Private room,1,2.0,1,1,67.94700919642831,67.94700919642831
New York,Private room in loft,Private room,2,1.0,1,0,76.8436625882986,103.58847462608227
New York,Private room in loft,Private room,2,1.0,1,1,74.85278221867311,108.61329452484124
New York,Private room in loft,Private room,2,2.0,1,1,81.65093292606173,87.66779661933134
New York,Private room in loft,Private room,3,1.0,1,1,93.60038475827093,123.4576879727754
New York,Private room in loft,Private room,3,2.0,1,1,163.45378307215518,163.45378307215518
New York,Private room in loft,Private room,4,1.0,1,1,55.760520898251386,67.16132745983971
New York,Private room in loft,Private room,4,2.0,1,1,226.9793131773099,238.43734056335697
New York,Private room in resort,Private room,4,1.0,1,1,809.6681298582881,809.8988859281118
New York,Private room in resort,Private room,6,2.0,1,1,1000.3557791039597,1000.3557791039597
New York,Private room in serviced apartment,Private room,1,1.0,1,1,27.47735458494315,27.47735458494315
New York,Private room in serviced apartment,Private room,2,1.0,1,0,39.71855092484115,39.71855092484115
New York,Private room in serviced apartment,Private room,2,1.0,1,1,99.82844531053982,136.4494037351274
New York,Private room in serviced apartment,Private room,15,2.0,1,1,329.3827191816051,338.15839904031725
New York,Private room in tent,Private room,2,1.0,1,0,514.4054391591227,514.4054391591227
New York,Private room in tiny house,Private room,2,1.0,1,1,51.07689078739315,51.77909522023785
New York,Private room in tiny house,Private room,6,1.0,1,1,92.69628217306716,92.69628217306716
New York,Private room in townhouse,Private room,1,1.0,0,1,29.85007510663832,29.85007510663832
New York,Private room in townhouse,Private room,1,1.0,1,0,27.52080471361282,31.46731002670372
New York,Private room in townhouse,Private room,1,1.0,1,1,36.23440720823998,44.77908217726647
New York,Private room in townhouse,Private room,1,3.0,1,1,32.24624879161216,32.24624879161216
New York,Private room in townhouse,Private room,2,1.0,1,0,32.07238179667273,42.61539776871355
New York,Private room in townhouse,Private room,2,1.0,1,1,55.01767373781658,74.14914684222191
New York,Private room in townhouse,Private room,2,2.0,1,1,170.97059213328365,226.33597141550672
New York,Private room in townhouse,Private room,3,1.0,1,0,98.09174773621355,106.12831260494323
New York,Private room in townhouse,Private room,3,1.0,1,1,96.82609517789581,99.51909103381091
New York,Private room in townhouse,Private room,4,1.0,1,0,59.1040244763961,59.1040244763961
New York,Private room in townhouse,Private room,4,1.0,1,1,80.10415563137782,91.5953274883349
New York,Private room in townhouse,Private room,4,2.0,1,1,125.21803932046788,142.82587108083
New York,Private room in townhouse,Private room,4,3.0,1,1,59.01772315294992,59.01772315294992
New York,Private room in townhouse,Private room,5,1.0,1,1,36.43094727278709,36.43094727278709
New York,Private room in townhouse,Private room,5,3.0,1,1,281.4726159563145,281.4726159563145
New York,Private room in townhouse,Private room,6,1.0,1,1,59.80871901721447,74.12140337150755
New York,Private room in townhouse,Private room,6,3.0,1,0,303.87029144790677,303.87029144790677
New York,Private room in townhouse,Private room,11,3.0,1,1,333.65185188266,349.72041857376155
New York,Private room in townhouse,Private room,13,3.0,1,1,387.0117478284258,387.0117478284258
New York,Private room in townhouse,Private room,16,4.0,1,1,1158.2383890372828,1158.2383890372828
New York,Private room in villa,Private room,2,1.0,1,1,58.35722308831828,59.57157007703969
New York,Private room in villa,Private room,3,1.0,1,1,63.71155560831912,63.71155560831912
New York,Private room in villa,Private room,4,1.0,1,1,49.9555427469862,50.02280409276167
New York,Room in aparthotel,Entire place,2,1.0,1,1,109.33949817313754,117.41564707851113
New York,Room in aparthotel,Entire place,2,2.0,1,1,67.27665038792406,67.38154578762594
New York,Room in aparthotel,Hotel room,2,1.0,0,0,158.7862000412813,158.7862000412813
New York,Room in aparthotel,Hotel room,4,1.0,1,1,295.37642621618136,295.37642621618136
New York,Room in aparthotel,Private room,2,1.0,1,0,64.93124415532158,64.93124415532158
New York,Room in aparthotel,Private room,2,1.0,1,1,78.32212382004165,81.87169633342837
New York,Room in aparthotel,Private room,5,1.0,1,1,521.9615778553003,521.9615778553003
New York,Room in boutique hotel,Hotel room,1,1.0,1,1,89.1378856777509,89.1378856777509
New York,Room in boutique hotel,Hotel room,2,1.0,0,0,145.66027726445586,145.66027726445586
New York,Room in boutique hotel,Hotel room,2,1.0,1,0,130.45328660524603,130.45328660524603
New York,Room in boutique hotel,Hotel room,2,1.0,1,1,107.70205999432397,130.27904106624493
New York,Room in boutique hotel,Hotel room,3,1.0,1,1,114.04378240968246,114.7536144551137
New York,Room in boutique hotel,Hotel room,4,1.0,1,1,129.13278372555243,178.57615408860167
New York,Room in boutique hotel,Private room,1,1.0,1,1,50.21287168764151,50.21434114533079
New York,Room in boutique hotel,Private room,2,1.0,1,0,172.4729794323128,345.2559341043699
New York,Room in boutique hotel,Private room,2,1.0,1,1,100.35730664358765,130.29311829312616
New York,Room in boutique hotel,Private room,3,1.0,1,1,165.7217980260628,193.87347006720174
New York,Room in boutique hotel,Private room,4,1.0,1,1,110.49443631929094,226.54345738532692
New York,Room in boutique hotel,Private room,4,2.0,1,1,207.33301162799182,243.5757569582158
New York,Room in boutique hotel,Private room,5,1.0,1,1,155.59157587968252,155.59157587968252
New York,Room in boutique hotel,Private room,6,1.0,1,1,142.56109037372403,193.6654457538677
New York,Room in boutique hotel,Private room,6,2.0,1,1,503.35012049613715,614.5251096992595
New York,Room in boutique hotel,Private room,8,2.0,1,1,434.9295619008174,434.9295619008174
New York,Room in boutique hotel,Private room,8,3.0,1,1,148.0444675048035,148.0444675048035
New York,Room in boutique hotel,Private room,14,7.0,1,1,2020.9095976143092,2534.9402674987364
New York,Room in hotel,Hotel room,1,1.0,1,1,128.30065794279034,128.30065794279034
New York,Room in hotel,Hotel room,2,1.0,0,0,150.67898964816402,150.67898964816402
New York,Room in hotel,Hotel room,2,1.0,1,1,153.4675552438895,272.3703302788041
New York,Room in hotel,Hotel room,3,1.0,1,1,127.75643175302554,201.12941814803156
New York,Room in hotel,Hotel room,4,1.0,0,0,163.46308277348408,163.46308277348408
New York,Room in hotel,Hotel room,4,1.0,1,1,140.05421393026037,241.92970105764618
New York,Room in hotel,Hotel room,6,1.0,0,0,336.00426621204707,336.00426621204707
New York,Room in hotel,Hotel room,6,1.0,1,1,230.03827726070554,230.03827726070554
New York,Room in hotel,Hotel room,6,2.0,1,1,165.1391124679167,165.1391124679167
New York,Room in hotel,Private room,2,1.0,0,0,101.76513568599637,101.76513568599637
New York,Room in hotel,Private room,2,1.0,1,0,147.0760728815805,262.92240343610484
New York,Room in hotel,Private room,2,1.0,1,1,97.47427208580473,114.62272197995375
New York,Room in hotel,Private room,3,1.0,1,1,248.04180151003266,248.04180151003266
New York,Room in hotel,Private room,4,1.0,1,0,95.75279659143136,95.75279659143136
New York,Room in hotel,Private room,4,1.0,1,1,83.06780077890392,90.85242874578742
New York,Room in hotel,Private room,5,1.0,1,0,192.87792703466735,192.87792703466735
New York,Room in hotel,Private room,5,2.0,1,1,1605.085607372396,1605.085607372396
New York,Room in serviced apartment,Hotel room,2,1.0,0,0,167.44677346671588,167.44677346671588
New York,Room in serviced apartment,Hotel room,3,1.0,1,1,110.88747210247706,111.01457128363262
New York,Room in serviced apartment,Hotel room,4,1.0,0,0,219.12471198860078,238.27224410659048
New York,Room in serviced apartment,Hotel room,4,1.0,1,1,112.18667945860096,237.8269032446152
New York,Room in serviced apartment,Hotel room,4,2.0,1,1,356.24772739412765,356.24772739412765
New York,Room in serviced apartment,Hotel room,6,1.0,0,0,271.85911263354416,271.85911263354416
New York,Room in serviced apartment,Hotel room,6,2.0,0,0,373.90706118911146,398.31636952583136
New York,Room in serviced apartment,Hotel room,6,2.0,1,1,340.61103062060715,373.20910731324466
New York,Room in serviced apartment,Hotel room,6,3.0,1,1,469.7535188288114,469.7535188288114
New York,Room in serviced apartment,Hotel room,8,4.0,1,1,600.4059544519763,938.7032172941845
New York,Shared room in apartment,Shared room,1,1.0,1,0,35.061057207274814,40.69039691945141
New York,Shared room in apartment,Shared room,1,1.0,1,1,35.01760473923616,44.40498765077181
New York,Shared room in apartment,Shared room,2,1.0,0,1,18.261380046198262,18.261380046198262
New York,Shared room in apartment,Shared room,2,1.0,1,0,34.219448118509604,38.94980588454341
New York,Shared room in apartment,Shared room,2,1.0,1,1,44.261937535099,82.22250131830376
New York,Shared room in apartment,Shared room,3,1.0,1,0,33.90763240086727,33.90763240086727
New York,Shared room in apartment,Shared room,3,1.0,1,1,28.915918536097863,49.607629612438316
New York,Shared room in apartment,Shared room,4,1.0,1,1,80.03152560301434,209.00064052089968
New York,Shared room in apartment,Shared room,5,1.0,1,1,237.01371776739356,237.01371776739356
New York,Shared room in apartment,Shared room,6,1.0,1,1,32.06764758791942,32.06764758791942
New York,Shared room in bed and breakfast,Shared room,2,1.0,1,1,53.208485393542524,53.208485393542524
New York,Shared room in condominium,Shared room,1,1.0,1,1,71.05968487177628,313.4957107919646
New York,Shared room in condominium,Shared room,3,1.0,1,1,53.4547994770514,53.4547994770514
New York,Shared room in condominium,Shared room,13,1.0,1,1,587.6013270306274,587.6013270306274
New York,Shared room in earth house,Shared room,1,1.0,1,1,88.6121128537848,88.6121128537848
New York,Shared room in guest suite,Shared room,1,1.0,0,0,73.86454308780807,73.86454308780807
New York,Shared room in guest suite,Shared room,1,1.0,1,0,160.06321358678446,160.06321358678446
New York,Shared room in hostel,Shared room,1,1.0,0,0,41.03604925592567,41.03604925592567
New York,Shared room in hostel,Shared room,1,1.0,0,1,20.125886747458697,20.125886747458697
New York,Shared room in hostel,Shared room,1,1.0,1,1,44.35095578670897,44.36038348854342
New York,Shared room in hostel,Shared room,2,1.0,1,1,39.51613786774802,39.51613786774802
New York,Shared room in house,Shared room,1,1.0,1,0,40.157826171179856,48.975917199002225
New York,Shared room in house,Shared room,1,1.0,1,1,42.68401765630413,49.153362568239615
New York,Shared room in house,Shared room,2,1.0,1,1,36.294217172228045,46.73894289723593
New York,Shared room in house,Shared room,3,1.0,1,1,29.110203124772966,31.53958935796244
New York,Shared room in house,Shared room,10,1.0,1,1,143.19671224457673,143.19671224457673
New York,Shared room in house,Shared room,12,1.0,1,1,678.0669339819076,678.0669339819076
New York,Shared room in island,Shared room,16,1.0,1,0,1230.9547621224897,1230.9547621224897
New York,Shared room in loft,Shared room,1,1.0,1,1,24.750930043070543,25.41613205892243
New York,Shared room in loft,Shared room,2,1.0,1,1,38.55518815392478,38.55518815392478
New York,Shared room in serviced apartment,Shared room,3,1.0,1,1,45.519366544000874,56.3200617067884
New York,Shared room in townhouse,Shared room,1,1.0,1,0,20.14875044222707,20.14875044222707
New York,Shared room in townhouse,Shared room,2,1.0,1,0,58.81996805765116,58.81996805765116
New York,Shared room in townhouse,Shared room,2,1.0,1,1,144.00264523050066,186.58408652133238
New York,Tiny house,Entire place,2,1.0,1,1,91.55713694475574,91.55713694475574
New York,Tiny house,Entire place,2,2.0,1,1,115.2547232551086,115.2547232551086
New York,Tiny house,Entire place,3,1.0,1,1,77.2963387147541,109.92156508058187
New York,Tiny house,Entire place,4,2.0,1,1,130.74428664267313,130.74428664267313
