location,property_type,room_type,accommodates,bedrooms,has_wifi,has_ac,optimal_price_median,optimal_price_75
Bronx,Entire apartment,Entire place,1,1.0,Yes,No,61.68343602445478,61.68343602445478
Bronx,Entire apartment,Entire place,1,1.0,Yes,Yes,100.25531611365776,100.25531611365776
Bronx,Entire apartment,Entire place,2,1.0,No,No,84.90670429794575,84.90670429794575
Bronx,Entire apartment,Entire place,2,1.0,Yes,No,94.85785807970792,94.85785807970792
Bronx,Entire apartment,Entire place,2,1.0,Yes,Yes,88.64793337561812,101.68798500097134
Bronx,Entire apartment,Entire place,3,1.0,Yes,Yes,107.44841866551656,131.65722368092938
Bronx,Entire apartment,Entire place,3,2.0,Yes,Yes,156.0653360665176,156.0653360665176
Bronx,Entire apartment,Entire place,4,1.0,Yes,Yes,107.27927155217172,121.15850030842284
Bronx,Entire apartment,Entire place,4,2.0,No,Yes,112.24542231516126,137.67397366611146
Bronx,Entire apartment,Entire place,4,2.0,Yes,Yes,141.22903036676206,165.44531850695068
Bronx,Entire apartment,Entire place,5,1.0,Yes,Yes,93.32607038923751,95.57319168843848
Bronx,Entire apartment,Entire place,5,2.0,Yes,Yes,123.2121994834778,137.00209835923926
Bronx,Entire apartment,Entire place,5,3.0,Yes,Yes,266.13419513909065,279.5163237298254
Bronx,Entire apartment,Entire place,6,1.0,Yes,Yes,123.21777075851578,126.23881978083917
Bronx,Entire apartment,Entire place,6,2.0,Yes,Yes,123.8558901756694,145.79480147346345
Bronx,Entire apartment,Entire place,6,3.0,Yes,Yes,157.00999725689277,157.03919170119673
Bronx,Entire apartment,Entire place,7,3.0,Yes,Yes,194.824137854462,197.37719159209365
Bronx,Entire apartment,Entire place,7,4.0,Yes,Yes,172.8190910908651,172.8190910908651
Bronx,Entire apartment,Entire place,8,1.0,Yes,Yes,150.98516000808183,150.98516000808183
Bronx,Entire apartment,Entire place,8,3.0,Yes,No,85.47602904768104,85.47602904768104
Bronx,Entire apartment,Entire place,8,3.0,Yes,Yes,118.44794295662282,118.44794295662282
Bronx,Entire apartment,Entire place,9,4.0,Yes,Yes,291.24710497324315,291.24710497324315
Bronx,Entire apartment,Entire place,10,2.0,Yes,Yes,245.0436852810976,245.0436852810976
Bronx,Entire apartment,Entire place,11,3.0,Yes,Yes,127.22588600610892,127.22588600610892
Bronx,Entire apartment,Entire place,14,3.0,Yes,Yes,83.06555018628634,83.06555018628634
Bronx,Entire apartment,Entire place,15,2.0,No,Yes,299.2209342532986,299.2209342532986
Bronx,Entire condominium,Entire place,2,1.0,Yes,Yes,69.92941123766488,69.92941123766488
Bronx,Entire condominium,Entire place,3,1.0,Yes,Yes,95.25075674099172,95.25075674099172
Bronx,Entire condominium,Entire place,4,1.0,Yes,Yes,71.67170095950954,71.67170095950954
Bronx,Entire condominium,Entire place,4,2.0,Yes,Yes,160.77828719732946,160.77828719732946
Bronx,Entire condominium,Entire place,5,1.0,Yes,Yes,89.0764405861877,89.0764405861877
Bronx,Entire condominium,Entire place,6,3.0,Yes,Yes,272.2440189978721,272.2440189978721
Bronx,Entire cottage,Entire place,4,2.0,Yes,Yes,98.6739472445106,98.6739472445106
Bronx,Entire guest suite,Entire place,2,1.0,Yes,No,46.1370711720259,46.1370711720259
Bronx,Entire guest suite,Entire place,2,1.0,Yes,Yes,51.41982753142603,86.00652170277836
Bronx,Entire guest suite,Entire place,3,1.0,Yes,Yes,76.8932932932546,76.8932932932546
Bronx,Entire guest suite,Entire place,3,2.0,Yes,Yes,88.26516735519101,88.26516735519101
Bronx,Entire guest suite,Entire place,4,1.0,Yes,Yes,50.98337358897155,69.87816909008045
Bronx,Entire guest suite,Entire place,4,2.0,Yes,No,114.33085139097103,114.33085139097103
Bronx,Entire guest suite,Entire place,4,2.0,Yes,Yes,168.2320899808669,208.91444178400883
Bronx,Entire guest suite,Entire place,5,2.0,Yes,Yes,99.91285930518296,99.91285930518296
Bronx,Entire guesthouse,Entire place,2,1.0,Yes,Yes,80.18736467651316,80.18736467651316
Bronx,Entire guesthouse,Entire place,4,1.0,No,Yes,108.72307964572326,108.72307964572326
Bronx,Entire guesthouse,Entire place,4,1.0,Yes,Yes,97.00705003135148,105.72896210733543
Bronx,Entire home/apt,Entire place,4,1.0,Yes,No,254.34596605392625,254.34596605392625
Bronx,Entire house,Entire place,2,1.0,Yes,Yes,99.42317170171896,114.8747028585486
Bronx,Entire house,Entire place,3,1.0,Yes,No,60.59253843680902,60.59253843680902
Bronx,Entire house,Entire place,3,1.0,Yes,Yes,86.97094904622274,86.97094904622274
Bronx,Entire house,Entire place,4,1.0,Yes,Yes,98.67113260538297,112.49337751427052
Bronx,Entire house,Entire place,4,2.0,Yes,Yes,121.6446444584902,148.25895710982877
Bronx,Entire house,Entire place,5,2.0,Yes,Yes,113.86897274001431,134.3574184358739
Bronx,Entire house,Entire place,6,2.0,Yes,Yes,108.84892016657564,108.84892016657564
Bronx,Entire house,Entire place,6,3.0,Yes,Yes,236.411062722929,300.2348246091821
Bronx,Entire house,Entire place,6,4.0,Yes,Yes,252.8882700178188,252.8882700178188
Bronx,Entire house,Entire place,7,2.0,Yes,Yes,143.27342776723393,165.03599468366622
Bronx,Entire house,Entire place,7,3.0,Yes,Yes,437.0966633194559,437.0966633194559
Bronx,Entire house,Entire place,8,3.0,Yes,Yes,190.0799477733072,198.77108254663773
Bronx,Entire house,Entire place,12,2.0,No,Yes,246.47866119223377,246.47866119223377
Bronx,Entire house,Entire place,12,2.0,Yes,Yes,196.07492091819597,196.07492091819597
Bronx,Entire house,Entire place,12,3.0,Yes,Yes,202.64749644381396,202.64749644381396
Bronx,Entire house,Entire place,13,3.0,Yes,Yes,518.0821582283228,518.0821582283228
Bronx,Entire house,Entire place,13,8.0,Yes,Yes,685.3268426269912,685.3268426269912
Bronx,Entire house,Entire place,14,4.0,Yes,Yes,238.7750392271506,238.7750392271506
Bronx,Entire house,Entire place,15,4.0,Yes,Yes,911.7735479696116,911.7735479696116
Bronx,Entire loft,Entire place,4,2.0,Yes,Yes,129.1989131072608,129.1989131072608
Bronx,Entire townhouse,Entire place,2,1.0,Yes,Yes,73.0024100216847,73.0024100216847
Bronx,Entire townhouse,Entire place,4,1.0,Yes,Yes,148.10363667716825,148.10363667716825
Bronx,Entire townhouse,Entire place,4,2.0,Yes,Yes,91.10837110427408,91.10837110427408
Bronx,Entire townhouse,Entire place,8,1.0,Yes,Yes,75.8360608466487,75.8360608466487
Bronx,Entire townhouse,Entire place,16,4.0,Yes,Yes,178.69153626466928,178.69153626466928
Bronx,Entire villa,Entire place,10,2.0,Yes,Yes,366.1361038630351,366.1361038630351
Bronx,Private room in apartment,Private room,1,1.0,No,No,64.45015087683718,64.45015087683718
Bronx,Private room in apartment,Private room,1,1.0,Yes,No,37.03748430281414,37.18032793830135
Bronx,Private room in apartment,Private room,1,1.0,Yes,Yes,49.97335657824654,60.18125588927249
Bronx,Private room in apartment,Private room,1,2.0,Yes,No,45.37895774914662,45.37895774914662
Bronx,Private room in apartment,Private room,1,4.0,Yes,Yes,48.22969250374853,57.08578504078311
Bronx,Private room in apartment,Private room,2,1.0,No,No,30.098238193357787,33.52534512992433
Bronx,Private room in apartment,Private room,2,1.0,Yes,No,39.87938390151231,46.89119734114367
Bronx,Private room in apartment,Private room,2,1.0,Yes,Yes,53.473097488075965,66.64383107492841
Bronx,Private room in apartment,Private room,2,2.0,Yes,Yes,154.40000400576295,154.40000400576295
Bronx,Private room in apartment,Private room,2,3.0,Yes,No,75.78593445981977,75.78593445981977
Bronx,Private room in apartment,Private room,2,4.0,Yes,Yes,77.00443834839938,77.00443834839938
Bronx,Private room in apartment,Private room,3,1.0,No,Yes,533.8072512773374,533.8072512773374
Bronx,Private room in apartment,Private room,3,1.0,Yes,No,68.85447347938965,78.05660366812046
Bronx,Private room in apartment,Private room,3,1.0,Yes,Yes,55.78363598941072,64.31774521113616
Bronx,Private room in apartment,Private room,4,1.0,No,Yes,34.95173832806041,34.95173832806041
Bronx,Private room in apartment,Private room,4,1.0,Yes,No,93.98278109489736,93.98278109489736
Bronx,Private room in apartment,Private room,4,1.0,Yes,Yes,55.73864959695213,58.73362371279308
Bronx,Private room in apartment,Private room,4,2.0,Yes,Yes,183.6176117462757,215.43752181539384
Bronx,Private room in apartment,Private room,4,3.0,Yes,Yes,272.9597325275731,272.9597325275731
Bronx,Private room in apartment,Private room,5,1.0,Yes,Yes,101.0783016726082,101.0783016726082
Bronx,Private room in bed and breakfast,Private room,2,1.0,No,No,111.6943745671204,111.6943745671204
Bronx,Private room in bed and breakfast,Private room,2,1.0,Yes,Yes,36.16401111648863,49.6246846373493
Bronx,Private room in condominium,Private room,1,1.0,Yes,No,64.14912654451162,64.14912654451162
Bronx,Private room in condominium,Private room,1,1.0,Yes,Yes,44.79999433618904,44.79999433618904
Bronx,Private room in condominium,Private room,2,1.0,Yes,Yes,47.39236434739361,50.64332214298564
Bronx,Private room in condominium,Private room,4,1.0,Yes,Yes,42.29285858482364,42.29285858482364
Bronx,Private room in guest suite,Private room,2,1.0,Yes,Yes,64.99776974720514,67.54958507323788
Bronx,Private room in house,Private room,1,1.0,Yes,No,39.19338424954478,40.7424492295133
Bronx,Private room in house,Private room,1,1.0,Yes,Yes,40.52849478910012,44.77908367978127
Bronx,Private room in house,Private room,2,1.0,Yes,No,51.75274676270215,54.4648665205945
Bronx,Private room in house,Private room,2,1.0,Yes,Yes,53.79346487982791,68.07396321270997
Bronx,Private room in house,Private room,3,1.0,Yes,No,29.087587798880104,29.087587798880104
Bronx,Private room in house,Private room,3,1.0,Yes,Yes,50.49872913656558,67.20085644408383
Bronx,Private room in house,Private room,4,1.0,Yes,No,55.099737623947846,55.099737623947846
Bronx,Private room in house,Private room,4,1.0,Yes,Yes,54.070886744288586,56.1778657926216
Bronx,Private room in house,Private room,4,2.0,Yes,Yes,111.13112745757564,111.13112745757564
Bronx,Private room in house,Private room,7,1.0,Yes,Yes,74.50539498223262,74.50539498223262
Bronx,Private room in house,Private room,8,5.0,Yes,No,44.2180840321174,44.2180840321174
Bronx,Private room in house,Private room,9,3.0,Yes,Yes,545.9727319826998,545.9727319826998
Bronx,Private room in house,Private room,12,2.0,Yes,Yes,510.68713546494,510.68713546494
Bronx,Private room in loft,Private room,2,1.0,Yes,Yes,66.70404899419387,72.29657211714367
Bronx,Private room in townhouse,Private room,1,1.0,Yes,No,42.69959309217828,44.081067170856784
Bronx,Private room in townhouse,Private room,1,1.0,Yes,Yes,40.695309694547845,40.71361350318534
Bronx,Private room in townhouse,Private room,2,1.0,Yes,No,51.58311175794897,51.58311175794897
Bronx,Private room in townhouse,Private room,2,1.0,Yes,Yes,43.05588579466084,59.80439277106161
Bronx,Private room in townhouse,Private room,4,1.0,Yes,Yes,79.9368018260414,80.76054657993545
Bronx,Private room in townhouse,Private room,4,2.0,Yes,Yes,55.77654148269065,55.77654148269065
Bronx,Private room in townhouse,Private room,4,3.0,Yes,Yes,59.382490431302806,59.382490431302806
Bronx,Shared room in apartment,Shared room,1,1.0,Yes,No,24.74337292507329,24.74337292507329
Bronx,Shared room in apartment,Shared room,1,1.0,Yes,Yes,35.019933393651755,35.019933393651755
Bronx,Shared room in apartment,Shared room,2,1.0,Yes,Yes,110.13402382937056,110.13402382937056
Bronx,Shared room in loft,Shared room,1,1.0,Yes,Yes,23.228615213511468,24.773066858158582
Bronx,Tiny house,Entire place,2,1.0,Yes,Yes,90.20218831797368,90.20218831797368
Brooklyn,Barn,Entire place,5,1.0,Yes,Yes,199.12652490783375,199.12652490783375
Brooklyn,Entire apartment,Entire place,1,1.0,No,Yes,45.19167158866792,45.19167158866792
Brooklyn,Entire apartment,Entire place,1,1.0,Yes,No,98.85849213275787,108.7835249458241
Brooklyn,Entire apartment,Entire place,1,1.0,Yes,Yes,90.5215807145185,107.43103017210088
Brooklyn,Entire apartment,Entire place,1,2.0,Yes,Yes,128.2574496567109,128.2574496567109
Brooklyn,Entire apartment,Entire place,2,1.0,No,Yes,120.59471524617088,135.21159985404518
Brooklyn,Entire apartment,Entire place,2,1.0,Yes,No,92.74488564103136,110.93052346379794
Brooklyn,Entire apartment,Entire place,2,1.0,Yes,Yes,105.528461661918,139.51904840179782
Brooklyn,Entire apartment,Entire place,2,2.0,No,Yes,147.12750132595042,147.12750132595042
Brooklyn,Entire apartment,Entire place,2,2.0,Yes,No,94.97104044917845,127.31942317907242
Brooklyn,Entire apartment,Entire place,2,2.0,Yes,Yes,125.21856726834903,149.9918391041837
Brooklyn,Entire apartment,Entire place,2,3.0,Yes,Yes,29.065616551359824,29.065616551359824
Brooklyn,Entire apartment,Entire place,3,1.0,No,Yes,83.25779447339784,83.25779447339784
Brooklyn,Entire apartment,Entire place,3,1.0,Yes,No,98.72314838205943,111.84304206569226
Brooklyn,Entire apartment,Entire place,3,1.0,Yes,Yes,121.22741849111937,150.5655190680391
Brooklyn,Entire apartment,Entire place,3,2.0,Yes,No,68.3768327562251,68.3768327562251
Brooklyn,Entire apartment,Entire place,3,2.0,Yes,Yes,123.19856355903563,158.61349334516544
Brooklyn,Entire apartment,Entire place,3,3.0,Yes,Yes,144.25612514133346,272.1258507417865
Brooklyn,Entire apartment,Entire place,4,1.0,No,No,106.601234660336,106.601234660336
Brooklyn,Entire apartment,Entire place,4,1.0,No,Yes,98.54426424125325,98.54426424125325
Brooklyn,Entire apartment,Entire place,4,1.0,Yes,No,99.57921265422316,136.3290821730211
Brooklyn,Entire apartment,Entire place,4,1.0,Yes,Yes,117.55115583292368,152.45918319331787
Brooklyn,Entire apartment,Entire place,4,2.0,No,No,89.04702598592667,89.04702598592667
Brooklyn,Entire apartment,Entire place,4,2.0,No,Yes,295.5289854366606,295.5289854366606
Brooklyn,Entire apartment,Entire place,4,2.0,Yes,No,114.96789848909155,134.21619647906977
Brooklyn,Entire apartment,Entire place,4,2.0,Yes,Yes,141.94068241882553,175.2778079465824
Brooklyn,Entire apartment,Entire place,4,3.0,Yes,No,235.94221312194492,235.94221312194492
Brooklyn,Entire apartment,Entire place,4,3.0,Yes,Yes,159.46442011820886,188.2934610431888
Brooklyn,Entire apartment,Entire place,4,4.0,Yes,No,105.2525573582003,105.2525573582003
Brooklyn,Entire apartment,Entire place,4,4.0,Yes,Yes,160.20090063913352,160.22745623138948
Brooklyn,Entire apartment,Entire place,5,1.0,No,Yes,325.483845376701,325.483845376701
Brooklyn,Entire apartment,Entire place,5,1.0,Yes,No,170.9689399494557,209.29239044027395
Brooklyn,Entire apartment,Entire place,5,1.0,Yes,Yes,136.24852520840395,154.16003522002038
Brooklyn,Entire apartment,Entire place,5,2.0,No,No,106.11798394098209,106.12096377915164
Brooklyn,Entire apartment,Entire place,5,2.0,Yes,No,96.34343869169504,97.31405627781452
Brooklyn,Entire apartment,Entire place,5,2.0,Yes,Yes,135.02031106532957,179.59248045601728
Brooklyn,Entire apartment,Entire place,5,3.0,Yes,No,133.39433805306098,150.34615329024797
Brooklyn,Entire apartment,Entire place,5,3.0,Yes,Yes,179.54388193458774,231.12434256448952
Brooklyn,Entire apartment,Entire place,6,1.0,Yes,No,115.58414154936952,115.58414154936952
Brooklyn,Entire apartment,Entire place,6,1.0,Yes,Yes,121.67129659817115,138.47691626288392
Brooklyn,Entire apartment,Entire place,6,2.0,Yes,No,143.12280550186858,150.52456726097992
Brooklyn,Entire apartment,Entire place,6,2.0,Yes,Yes,156.90081616669426,191.39573547863543
Brooklyn,Entire apartment,Entire place,6,3.0,Yes,No,223.5978710504852,261.9892882390715
Brooklyn,Entire apartment,Entire place,6,3.0,Yes,Yes,179.66137575131563,256.73857182903816
Brooklyn,Entire apartment,Entire place,6,4.0,Yes,Yes,190.13181001240625,300.8254681422182
Brooklyn,Entire apartment,Entire place,7,1.0,No,Yes,195.68334661929407,195.68334661929407
Brooklyn,Entire apartment,Entire place,7,2.0,Yes,Yes,116.48698561820088,153.23219145772032
Brooklyn,Entire apartment,Entire place,7,3.0,Yes,Yes,152.5595070124319,215.8588893039499
Brooklyn,Entire apartment,Entire place,7,4.0,Yes,No,306.3583444310027,306.3583444310027
Brooklyn,Entire apartment,Entire place,7,4.0,Yes,Yes,215.2866326851706,279.1456374015463
Brooklyn,Entire apartment,Entire place,8,1.0,Yes,Yes,108.59214110369646,132.83580291912824
Brooklyn,Entire apartment,Entire place,8,2.0,Yes,Yes,166.5422763471603,212.19582765522787
Brooklyn,Entire apartment,Entire place,8,3.0,Yes,Yes,167.37153582804447,196.93865562101283
Brooklyn,Entire apartment,Entire place,8,4.0,Yes,No,408.32001423319855,408.32001423319855
Brooklyn,Entire apartment,Entire place,8,4.0,Yes,Yes,219.60180369914548,279.7459024761404
Brooklyn,Entire apartment,Entire place,8,8.0,Yes,Yes,199.6491078124141,205.2685496469
Brooklyn,Entire apartment,Entire place,9,2.0,Yes,Yes,126.09830959986016,126.09830959986016
Brooklyn,Entire apartment,Entire place,9,3.0,Yes,No,155.54937062561166,155.54937062561166
Brooklyn,Entire apartment,Entire place,9,3.0,Yes,Yes,126.31546650430778,179.8655505826068
Brooklyn,Entire apartment,Entire place,9,4.0,Yes,Yes,399.049121999024,410.5982498803856
Brooklyn,Entire apartment,Entire place,10,1.0,Yes,Yes,211.16340873638683,244.75973976644903
Brooklyn,Entire apartment,Entire place,10,2.0,Yes,Yes,139.69227507121997,302.3528165557369
Brooklyn,Entire apartment,Entire place,10,3.0,Yes,Yes,157.08903510873796,238.541167147112
Brooklyn,Entire apartment,Entire place,10,4.0,Yes,Yes,264.9989296703711,410.6798433517008
Brooklyn,Entire apartment,Entire place,10,5.0,Yes,Yes,506.2203742400464,563.7983997790626
Brooklyn,Entire apartment,Entire place,12,2.0,Yes,Yes,213.866038876596,277.4294046255247
Brooklyn,Entire apartment,Entire place,12,3.0,Yes,Yes,372.263259924347,558.0380509890497
Brooklyn,Entire apartment,Entire place,12,4.0,Yes,Yes,307.26170514671446,307.26170514671446
Brooklyn,Entire apartment,Entire place,12,5.0,Yes,Yes,335.7216151541067,335.7216151541067
Brooklyn,Entire apartment,Entire place,13,4.0,Yes,Yes,192.58527118993413,192.58527118993413
Brooklyn,Entire apartment,Entire place,13,5.0,Yes,Yes,225.1164341622269,225.1164341622269
Brooklyn,Entire apartment,Entire place,15,2.0,Yes,Yes,151.7788918925955,151.7788918925955
Brooklyn,Entire apartment,Entire place,16,1.0,Yes,Yes,548.1412820195385,569.4022623816256
Brooklyn,Entire apartment,Entire place,16,3.0,Yes,No,421.1365330289287,421.1365330289287
Brooklyn,Entire apartment,Entire place,16,4.0,Yes,Yes,792.3460326094387,792.3460326094387
Brooklyn,Entire apartment,Entire place,16,7.0,Yes,Yes,515.183035158604,667.7235156020743
Brooklyn,Entire apartment,Entire place,16,9.0,Yes,Yes,719.8615249679957,719.8615249679957
Brooklyn,Entire condominium,Entire place,2,1.0,Yes,No,52.61164461100882,52.61164461100882
Brooklyn,Entire condominium,Entire place,2,1.0,Yes,Yes,125.69985047489388,152.06390739257685
Brooklyn,Entire condominium,Entire place,2,2.0,Yes,Yes,242.01390112319567,242.01390112319567
Brooklyn,Entire condominium,Entire place,3,1.0,Yes,Yes,150.8554220784144,225.59660852200244
Brooklyn,Entire condominium,Entire place,3,2.0,Yes,Yes,119.94755989588036,145.30903702268674
Brooklyn,Entire condominium,Entire place,4,1.0,Yes,Yes,118.08214474047718,146.70599268212504
Brooklyn,Entire condominium,Entire place,4,2.0,Yes,Yes,166.68108309608826,254.07105060585093
Brooklyn,Entire condominium,Entire place,4,3.0,Yes,Yes,171.80767872006177,171.80767872006177
Brooklyn,Entire condominium,Entire place,5,2.0,Yes,Yes,131.47215378075248,198.34742077010625
Brooklyn,Entire condominium,Entire place,6,1.0,Yes,Yes,202.96818656771975,215.1846800005259
Brooklyn,Entire condominium,Entire place,6,2.0,Yes,Yes,227.98936598056756,353.7783517417063
Brooklyn,Entire condominium,Entire place,6,3.0,Yes,Yes,245.1246640618556,303.579521386382
Brooklyn,Entire condominium,Entire place,7,2.0,Yes,Yes,116.1410762636878,116.1410762636878
Brooklyn,Entire condominium,Entire place,7,3.0,Yes,Yes,249.2820839839832,249.2820839839832
Brooklyn,Entire condominium,Entire place,8,2.0,Yes,Yes,1022.1524608373122,1022.1524608373122
Brooklyn,Entire condominium,Entire place,8,4.0,Yes,Yes,195.04044426690533,195.04044426690533
Brooklyn,Entire condominium,Entire place,12,2.0,Yes,Yes,119.13922037763857,119.13922037763857
Brooklyn,Entire cottage,Entire place,5,3.0,Yes,Yes,124.63352571037308,124.63352571037308
Brooklyn,Entire cottage,Entire place,7,1.0,Yes,Yes,203.55465388493695,203.55465388493695
Brooklyn,Entire floor,Entire place,3,1.0,Yes,Yes,122.80082602679492,122.80082602679492
Brooklyn,Entire floor,Entire place,4,3.0,Yes,Yes,172.6628896738082,172.6628896738082
Brooklyn,Entire guest suite,Entire place,1,1.0,No,No,42.03629341675516,42.03629341675516
Brooklyn,Entire guest suite,Entire place,1,1.0,Yes,Yes,72.74028340949799,72.74028340949799
Brooklyn,Entire guest suite,Entire place,2,1.0,No,No,85.10958147539925,85.10958147539925
Brooklyn,Entire guest suite,Entire place,2,1.0,Yes,No,87.85861330478906,91.06785276230111
Brooklyn,Entire guest suite,Entire place,2,1.0,Yes,Yes,107.9168155754408,134.50115621412286
Brooklyn,Entire guest suite,Entire place,2,2.0,Yes,Yes,101.9158310341658,103.56627334364164
Brooklyn,Entire guest suite,Entire place,3,1.0,Yes,No,77.55650662012971,81.54549325836031
Brooklyn,Entire guest suite,Entire place,3,1.0,Yes,Yes,106.39582854426727,121.8070171473518
Brooklyn,Entire guest suite,Entire place,3,2.0,Yes,No,150.18260854355236,150.18260854355236
Brooklyn,Entire guest suite,Entire place,4,1.0,Yes,No,89.32044282118744,89.32044282118744
Brooklyn,Entire guest suite,Entire place,4,1.0,Yes,Yes,111.42037674932888,129.7007584268872
Brooklyn,Entire guest suite,Entire place,4,2.0,Yes,Yes,109.17025317653902,114.43014995336232
Brooklyn,Entire guest suite,Entire place,5,1.0,Yes,Yes,79.277563694063,79.277563694063
Brooklyn,Entire guest suite,Entire place,5,2.0,Yes,Yes,137.67854463809917,180.39844658932088
Brooklyn,Entire guest suite,Entire place,5,3.0,Yes,Yes,160.12884042950222,160.12884042950222
Brooklyn,Entire guest suite,Entire place,6,2.0,Yes,Yes,194.65452563640903,226.5005725355988
Brooklyn,Entire guest suite,Entire place,6,3.0,Yes,Yes,195.10475566379293,195.10475566379293
Brooklyn,Entire guest suite,Entire place,8,2.0,Yes,Yes,86.02429194131952,86.02429194131952
Brooklyn,Entire guest suite,Entire place,8,3.0,Yes,Yes,182.0247572053307,182.0247572053307
Brooklyn,Entire guest suite,Entire place,10,4.0,Yes,Yes,184.88733358536155,184.88733358536155
Brooklyn,Entire guesthouse,Entire place,2,1.0,Yes,Yes,95.81531430054152,95.81531430054152
Brooklyn,Entire guesthouse,Entire place,3,1.0,Yes,Yes,161.34319551673846,161.34319551673846
Brooklyn,Entire guesthouse,Entire place,3,2.0,Yes,Yes,139.3308653153194,139.3308653153194
Brooklyn,Entire guesthouse,Entire place,4,1.0,Yes,No,71.67521683152057,71.67521683152057
Brooklyn,Entire guesthouse,Entire place,4,1.0,Yes,Yes,98.37267494350482,98.37267494350482
Brooklyn,Entire guesthouse,Entire place,5,2.0,Yes,Yes,170.25708015721688,179.99947514538582
Brooklyn,Entire guesthouse,Entire place,6,2.0,Yes,Yes,109.27365516130205,109.27365516130205
Brooklyn,Entire guesthouse,Entire place,6,3.0,Yes,Yes,116.63133233295989,116.63133233295989
Brooklyn,Entire house,Entire place,1,1.0,Yes,Yes,165.05700187921812,165.05700187921812
Brooklyn,Entire house,Entire place,1,2.0,Yes,Yes,330.4738307346193,330.4738307346193
Brooklyn,Entire house,Entire place,2,1.0,No,Yes,95.27127978114716,107.9871070601373
Brooklyn,Entire house,Entire place,2,1.0,Yes,No,85.3497445934467,85.3497445934467
Brooklyn,Entire house,Entire place,2,1.0,Yes,Yes,96.20995559323234,102.3911616898994
Brooklyn,Entire house,Entire place,2,2.0,Yes,Yes,99.53333093548623,109.24931881194706
Brooklyn,Entire house,Entire place,3,1.0,Yes,No,85.29788035303346,85.29788035303346
Brooklyn,Entire house,Entire place,3,1.0,Yes,Yes,134.906547774163,159.9512191760138
Brooklyn,Entire house,Entire place,3,2.0,Yes,No,193.86189319004205,193.86189319004205
Brooklyn,Entire house,Entire place,3,2.0,Yes,Yes,121.25099720438632,146.3398458363385
Brooklyn,Entire house,Entire place,3,3.0,Yes,Yes,180.1539353438038,180.1539353438038
Brooklyn,Entire house,Entire place,4,1.0,Yes,No,94.53419977518904,104.55085705052596
Brooklyn,Entire house,Entire place,4,1.0,Yes,Yes,113.67425001566156,149.00826063737824
Brooklyn,Entire house,Entire place,4,2.0,Yes,No,172.31245202115852,220.08824874369583
Brooklyn,Entire house,Entire place,4,2.0,Yes,Yes,154.1599326795764,223.2501621906893
Brooklyn,Entire house,Entire place,4,3.0,Yes,Yes,1205.014704650716,1205.014704650716
Brooklyn,Entire house,Entire place,5,1.0,Yes,Yes,116.81408215498271,151.64577270988852
Brooklyn,Entire house,Entire place,5,2.0,Yes,No,57.868631979097024,67.47898322704698
Brooklyn,Entire house,Entire place,5,2.0,Yes,Yes,151.23035246509926,200.89089065795383
Brooklyn,Entire house,Entire place,5,3.0,Yes,No,238.44765750639667,238.44765750639667
Brooklyn,Entire house,Entire place,5,3.0,Yes,Yes,239.97694957193093,438.3361187865336
Brooklyn,Entire house,Entire place,5,4.0,Yes,Yes,125.48518028320268,125.48518028320268
Brooklyn,Entire house,Entire place,6,1.0,Yes,Yes,242.11261208121493,333.5742275689206
Brooklyn,Entire house,Entire place,6,2.0,No,No,139.77558228828136,139.77558228828136
Brooklyn,Entire house,Entire place,6,2.0,Yes,No,136.71655280025217,136.71655280025217
Brooklyn,Entire house,Entire place,6,2.0,Yes,Yes,189.51475607400693,225.88068050965376
Brooklyn,Entire house,Entire place,6,3.0,Yes,Yes,269.484234016639,438.01457841986667
Brooklyn,Entire house,Entire place,6,4.0,Yes,Yes,331.7263777768585,473.2142185013431
Brooklyn,Entire house,Entire place,7,2.0,Yes,Yes,174.81819146119267,332.58381853971144
Brooklyn,Entire house,Entire place,7,3.0,Yes,Yes,138.83876794605658,192.12817525748451
Brooklyn,Entire house,Entire place,7,4.0,Yes,Yes,232.32671636747767,292.34483737586606
Brooklyn,Entire house,Entire place,8,1.0,Yes,Yes,85.51533371773512,85.51533371773512
Brooklyn,Entire house,Entire place,8,2.0,Yes,Yes,130.61124443608637,145.734865594874
Brooklyn,Entire house,Entire place,8,3.0,Yes,Yes,172.31658563757503,261.7873187208369
Brooklyn,Entire house,Entire place,8,4.0,Yes,Yes,395.5316991305804,468.6571834481283
Brooklyn,Entire house,Entire place,8,5.0,Yes,Yes,358.14900606402847,358.14900606402847
Brooklyn,Entire house,Entire place,8,6.0,Yes,Yes,488.8189768726421,488.8189768726421
Brooklyn,Entire house,Entire place,9,4.0,Yes,Yes,401.2666973296058,439.275529987054
Brooklyn,Entire house,Entire place,10,3.0,Yes,Yes,246.72681703772895,284.99999757062216
Brooklyn,Entire house,Entire place,10,4.0,Yes,Yes,266.5469290407719,276.6903169669332
Brooklyn,Entire house,Entire place,10,5.0,Yes,Yes,390.2699984350954,726.2731095108711
Brooklyn,Entire house,Entire place,11,3.0,No,No,221.14895742235245,221.14895742235245
Brooklyn,Entire house,Entire place,11,4.0,Yes,Yes,221.4759559080439,266.32033469446293
Brooklyn,Entire house,Entire place,11,5.0,Yes,Yes,237.01571249346128,237.01571249346128
Brooklyn,Entire house,Entire place,12,3.0,Yes,Yes,132.22632477412634,133.52388779096333
